Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4
2024-12-18 23:53:00,19.1,0,0,0
2024-12-18 23:53:05,19.1,0,0,0
2024-12-18 23:53:10,19.1,0,0,0
2024-12-18 23:53:15,19.1,0,0,0
2024-12-18 23:53:20,19.1,0,0,0
2024-12-18 23:53:26,19.1,0,0,0
2024-12-18 23:53:31,19.1,0,0,0
2024-12-18 23:53:36,19.1,0,0,0
2024-12-18 23:53:41,19.1,0,0,0
2024-12-18 23:53:46,19.1,0,0,0
2024-12-18 23:53:51,19.1,0,0,0
2024-12-18 23:53:57,19.1,0,0,0
2024-12-18 23:54:02,18.8,0,0,0
2024-12-18 23:54:07,19.1,0,0,0
2024-12-18 23:54:12,19.1,0,0,0
2024-12-18 23:54:17,19.1,0,0,0
2024-12-18 23:54:22,19.1,0,0,0
2024-12-18 23:54:28,19.1,0,0,0
2024-12-18 23:54:33,19.0,0,0,0
2024-12-18 23:54:38,19.0,0,0,0
2024-12-18 23:54:43,19.1,0,0,0
2024-12-18 23:54:48,19.1,0,0,0
2024-12-18 23:54:54,19.1,0,0,0
2024-12-18 23:54:59,19.1,0,0,0
2024-12-18 23:55:04,19.0,0,0,0
2024-12-18 23:55:09,19.0,0,0,0
2024-12-18 23:55:14,19.0,0,0,0
2024-12-18 23:55:19,19.1,0,0,0
2024-12-18 23:55:25,19.1,0,0,0
2024-12-18 23:55:30,19.1,0,0,0
2024-12-18 23:55:35,19.1,0,0,0
2024-12-18 23:55:40,19.1,0,0,0
2024-12-18 23:55:45,19.0,0,0,0
2024-12-18 23:55:50,19.0,0,0,0
2024-12-18 23:55:56,19.0,0,0,0
2024-12-18 23:56:01,19.0,0,0,0
2024-12-18 23:56:06,19.0,0,0,0
2024-12-18 23:56:11,19.3,0,0,0
2024-12-18 23:56:16,19.4,0,0,0
2024-12-18 23:56:21,19.4,0,0,0
2024-12-18 23:56:27,19.4,0,0,0
2024-12-18 23:56:32,19.4,0,0,0
2024-12-18 23:56:37,19.5,0,0,0
2024-12-18 23:56:42,19.5,0,0,0
2024-12-18 23:56:47,19.6,0,0,0
2024-12-18 23:56:52,19.7,0,0,0
2024-12-18 23:56:57,19.8,0,0,0
2024-12-18 23:57:03,19.8,0,0,0
2024-12-18 23:57:08,19.8,0,0,0
2024-12-18 23:57:13,19.6,0,0,0
2024-12-18 23:57:18,19.6,0,0,0
2024-12-18 23:57:23,19.6,0,0,0
2024-12-18 23:57:29,19.6,0,0,0
2024-12-18 23:57:34,19.6,0,0,0
2024-12-18 23:57:39,19.6,0,0,0
2024-12-18 23:57:44,19.5,0,0,0
2024-12-18 23:57:49,19.3,0,0,0
2024-12-18 23:57:54,19.4,0,0,0
2024-12-18 23:58:00,19.4,0,0,0
2024-12-18 23:58:05,19.2,0,0,0
2024-12-18 23:58:10,18.8,0,0,0
2024-12-18 23:58:15,19.4,0,0,0
2024-12-18 23:58:20,19.4,0,0,0
2024-12-18 23:58:25,19.1,0,0,0
2024-12-18 23:58:31,19.2,0,0,0
2024-12-18 23:58:36,19.4,0,0,0
2024-12-18 23:58:41,19.4,0,0,0
2024-12-18 23:58:46,19.4,0,0,0
2024-12-18 23:58:51,19.4,0,0,0
2024-12-18 23:58:56,19.3,0,0,0
2024-12-18 23:59:02,19.3,0,0,0
2024-12-18 23:59:07,19.3,0,0,0
2024-12-18 23:59:12,19.3,0,0,0
2024-12-18 23:59:17,19.3,0,0,0
2024-12-18 23:59:22,19.3,0,0,0
2024-12-18 23:59:27,19.3,0,0,0
2024-12-18 23:59:33,19.3,0,0,0
2024-12-18 23:59:38,19.3,0,0,0
2024-12-18 23:59:43,19.3,0,0,0
2024-12-18 23:59:48,19.2,0,0,0
2024-12-18 23:59:53,19.2,0,0,0
2024-12-18 23:59:58,19.2,0,0,0
2024-12-19 00:00:03,19.2,0,0,0
2024-12-19 00:00:09,19.2,0,0,0
2024-12-19 00:00:14,19.2,0,0,0
2024-12-19 00:00:19,19.3,0,0,0
2024-12-19 00:00:24,19.3,0,0,0
2024-12-19 00:00:29,19.3,0,0,0
2024-12-19 00:00:34,19.2,0,0,0
2024-12-19 00:00:40,19.2,0,0,0
2024-12-19 00:00:45,19.0,0,0,0
2024-12-19 00:00:50,19.1,0,0,0
2024-12-19 00:00:55,19.1,0,0,0
2024-12-19 00:01:00,19.1,0,0,0
2024-12-19 00:01:05,19.1,0,0,0
2024-12-19 00:01:11,19.1,0,0,0
2024-12-19 00:01:16,19.2,0,0,0
2024-12-19 00:01:21,19.1,0,0,0
2024-12-19 00:01:26,19.1,0,0,0
2024-12-19 00:01:31,19.1,0,0,0
2024-12-19 00:01:36,19.2,0,0,0
2024-12-19 00:01:42,19.2,0,0,0
2024-12-19 00:01:47,19.2,0,0,0
2024-12-19 00:01:52,19.1,0,0,0
2024-12-19 00:01:57,19.2,0,0,0
2024-12-19 00:02:02,19.1,0,0,0
2024-12-19 00:02:07,19.1,0,0,0
2024-12-19 00:02:13,19.0,0,0,0
2024-12-19 00:02:18,19.1,0,0,0
2024-12-19 00:02:23,19.2,0,0,0
2024-12-19 00:02:28,19.2,0,0,0
2024-12-19 00:02:33,19.2,0,0,0
2024-12-19 00:02:38,19.1,0,0,0
2024-12-19 00:02:44,19.0,0,0,0
2024-12-19 00:02:49,19.1,0,0,0
2024-12-19 00:02:54,19.1,0,0,0
2024-12-19 00:02:59,19.0,0,0,0
2024-12-19 00:03:04,18.8,0,0,0
2024-12-19 00:03:09,19.2,0,0,0
2024-12-19 00:03:15,19.3,0,0,0
2024-12-19 00:03:20,19.3,0,0,0
2024-12-19 00:03:25,19.3,0,0,0
2024-12-19 00:03:30,19.1,0,0,0
2024-12-19 00:03:35,19.1,0,0,0
2024-12-19 00:03:40,27.1,0,0,0
2024-12-19 00:03:46,32.6,0,0,0
2024-12-19 00:03:51,33.4,0,0,0
2024-12-19 00:03:56,33.7,0,0,0
2024-12-19 00:04:01,29.9,0,0,0
2024-12-19 00:04:06,26.3,0,0,0
2024-12-19 00:04:11,23.9,0,0,0
2024-12-19 00:04:17,22.4,0,0,0
2024-12-19 00:04:22,21.5,0,0,0
2024-12-19 00:04:27,20.8,0,0,0
2024-12-19 00:04:32,20.4,0,0,0
2024-12-19 00:04:37,20.1,0,0,0
2024-12-19 00:04:42,19.6,0,0,0
2024-12-19 00:04:48,19.4,0,0,0
2024-12-19 00:04:53,19.2,0,0,0
2024-12-19 00:04:58,19.2,0,0,0
2024-12-19 00:05:03,19.2,0,0,0
2024-12-19 00:05:08,19.1,0,0,0
2024-12-19 00:05:13,19.2,0,0,0
2024-12-19 00:05:19,19.0,0,0,0
2024-12-19 00:05:24,19.2,0,0,0
2024-12-19 00:05:29,19.2,0,0,0
2024-12-19 00:05:34,19.1,0,0,0
2024-12-19 00:05:39,19.2,0,0,0
2024-12-19 00:05:44,19.2,0,0,0
2024-12-19 00:05:50,19.1,0,0,0
2024-12-19 00:05:55,18.9,0,0,0
2024-12-19 00:06:00,19.0,0,0,0
2024-12-19 00:06:05,19.0,0,0,0
2024-12-19 00:06:10,19.0,0,0,0
2024-12-19 00:06:15,18.9,0,0,0
2024-12-19 00:06:21,19.0,0,0,0
2024-12-19 00:06:26,19.1,0,0,0
2024-12-19 00:06:31,19.1,0,0,0
2024-12-19 00:06:36,19.1,0,0,0
2024-12-19 00:06:41,18.9,0,0,0
2024-12-19 00:06:46,19.1,0,0,0
2024-12-19 00:06:52,19.1,0,0,0
2024-12-19 00:06:57,19.1,0,0,0
2024-12-19 00:07:02,19.0,0,0,0
2024-12-19 00:07:07,19.0,0,0,0
2024-12-19 00:07:12,19.1,0,0,0
2024-12-19 00:07:17,19.0,0,0,0
2024-12-19 00:07:23,19.0,0,0,0
2024-12-19 00:07:28,19.1,0,0,0
2024-12-19 00:07:33,19.0,0,0,0
2024-12-19 00:07:38,19.0,0,0,0
2024-12-19 00:07:43,19.0,0,0,0
2024-12-19 00:07:48,19.1,0,0,0
2024-12-19 00:07:54,19.0,0,0,0
2024-12-19 00:07:59,19.0,0,0,0
2024-12-19 00:08:04,19.0,0,0,0
2024-12-19 00:08:09,19.1,0,0,0
2024-12-19 00:08:14,19.1,0,0,0
2024-12-19 00:08:19,19.0,0,0,0
2024-12-19 00:08:25,19.0,0,0,0
2024-12-19 00:08:30,18.8,0,0,0
2024-12-19 00:08:35,19.0,0,0,0
2024-12-19 00:08:40,19.0,0,0,0
2024-12-19 00:08:45,19.0,0,0,0
2024-12-19 00:08:50,19.1,0,0,0
2024-12-19 00:08:56,19.0,0,0,0
2024-12-19 00:09:01,19.0,0,0,0
2024-12-19 00:09:06,19.1,0,0,0
2024-12-19 00:09:11,19.0,0,0,0
2024-12-19 00:09:16,19.0,0,0,0
2024-12-19 00:09:21,19.0,0,0,0
2024-12-19 00:09:27,19.0,0,0,0
2024-12-19 00:09:32,18.9,0,0,0
